113,0.2109375,54.0686988831
114,0.2109375,54.0686988831
115,0.2109375,54.0686988831
116,0.2109375,54.0686988831
117,0.2109375,54.0686988831
118,0.2109375,54.0686988831
119,0.2109375,54.0686988831
120,0.296875,48.7526321411
121,0.296875,48.7526321411
122,0.296875,48.7526321411
123,0.296875,48.7526321411
124,0.296875,48.7526321411
125,0.296875,48.7526321411
126,0.296875,48.7526321411
127,0.296875,48.7526321411
128,0.296875,48.7526321411
129,0.296875,48.7526321411
130,0.34375,46.3962097168
131,0.34375,46.3962097168
132,0.34375,46.3962097168
133,0.34375,46.3962097168
134,0.34375,46.3962097168
135,0.34375,46.3962097168
136,0.34375,46.3962097168
137,0.34375,46.3962097168
138,0.34375,46.3962097168
139,0.34375,46.3962097168
140,0.2578125,47.0602264404
141,0.2578125,47.0602264404
142,0.2578125,47.0602264404
143,0.2578125,47.0602264404
144,0.2578125,47.0602264404
145,0.2578125,47.0602264404
146,0.2578125,47.0602264404
147,0.2578125,47.0602264404
148,0.2578125,47.0602264404
149,0.2578125,47.0602264404
150,0.3671875,42.932762146
151,0.3671875,42.932762146
152,0.3671875,42.932762146
153,0.3671875,42.932762146
154,0.3671875,42.932762146
155,0.3671875,42.932762146
156,0.3671875,42.932762146
157,0.3671875,42.932762146
158,0.3671875,42.932762146
159,0.3671875,42.932762146
160,0.5078125,40.4590377808
161,0.5078125,40.4590377808
162,0.5078125,40.4590377808
163,0.5078125,40.4590377808
164,0.5078125,40.4590377808
165,0.5078125,40.4590377808
166,0.5078125,40.4590377808
167,0.5078125,40.4590377808
168,0.5078125,40.4590377808
169,0.5078125,40.4590377808
170,0.4296875,43.6583862305
171,0.4296875,43.6583862305
172,0.4296875,43.6583862305
173,0.4296875,43.6583862305
174,0.4296875,43.6583862305
175,0.4296875,43.6583862305
176,0.4296875,43.6583862305
177,0.4296875,43.6583862305
178,0.4296875,43.6583862305
179,0.4296875,43.6583862305
180,0.3828125,39.2446060181
181,0.3828125,39.2446060181
182,0.3828125,39.2446060181
183,0.3828125,39.2446060181
184,0.3828125,39.2446060181
185,0.3828125,39.2446060181
186,0.3828125,39.2446060181
187,0.3828125,39.2446060181
188,0.3828125,39.2446060181
189,0.3828125,39.2446060181
190,0.390625,39.789390564
191,0.390625,39.789390564
192,0.390625,39.789390564
193,0.390625,39.789390564
194,0.390625,39.789390564
195,0.390625,39.789390564
196,0.390625,39.789390564
197,0.390625,39.789390564
198,0.390625,39.789390564
199,0.390625,39.789390564
200,0.40625,38.8718261719
201,0.40625,38.8718261719
202,0.40625,38.8718261719
203,0.40625,38.8718261719
204,0.40625,38.8718261719
205,0.40625,38.8718261719
206,0.40625,38.8718261719
207,0.40625,38.8718261719
208,0.40625,38.8718261719
209,0.40625,38.8718261719
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0.1484375,568.634277344
11,0.1484375,568.634277344
12,0.1484375,568.634277344
13,0.1484375,568.634277344
14,0.1484375,568.634277344
15,0.1484375,568.634277344
16,0.1484375,568.634277344
17,0.1484375,568.634277344
18,0.1484375,568.634277344
19,0.1484375,568.634277344
20,0.1171875,403.260620117
21,0.1171875,403.260620117
22,0.1171875,403.260620117
23,0.1171875,403.260620117
24,0.1171875,403.260620117
25,0.1171875,403.260620117
26,0.1171875,403.260620117
27,0.1171875,403.260620117
28,0.1171875,403.260620117
29,0.1171875,403.260620117
30,0.1953125,264.914367676
31,0.1953125,264.914367676
32,0.1953125,264.914367676
33,0.1953125,264.914367676
34,0.1953125,264.914367676
35,0.1953125,264.914367676
36,0.1953125,264.914367676
37,0.1953125,264.914367676
38,0.1953125,264.914367676
39,0.1953125,264.914367676
40,0.171875,194.616409302
41,0.171875,194.616409302
42,0.171875,194.616409302
43,0.171875,194.616409302
44,0.171875,194.616409302
45,0.171875,194.616409302
46,0.171875,194.616409302
47,0.171875,194.616409302
48,0.171875,194.616409302
49,0.171875,194.616409302
50,0.140625,131.161254883
51,0.140625,131.161254883
52,0.140625,131.161254883
53,0.140625,131.161254883
54,0.140625,131.161254883
55,0.140625,131.161254883
56,0.140625,131.161254883
57,0.140625,131.161254883
58,0.140625,131.161254883
59,0.140625,131.161254883
60,0.0859375,101.718986511
61,0.0859375,101.718986511
62,0.0859375,101.718986511
63,0.0859375,101.718986511
64,0.0859375,101.718986511
65,0.0859375,101.718986511
66,0.0859375,101.718986511
67,0.0859375,101.718986511
68,0.0859375,101.718986511
69,0.0859375,101.718986511
70,0.0703125,102.122329712
71,0.0703125,102.122329712
72,0.0703125,102.122329712
73,0.0703125,102.122329712
74,0.0703125,102.122329712
75,0.0703125,102.122329712
76,0.0703125,102.122329712
77,0.0703125,102.122329712
78,0.0703125,102.122329712
79,0.0703125,102.122329712
80,0.15625,81.3314208984
81,0.15625,81.3314208984
82,0.15625,81.3314208984
83,0.15625,81.3314208984
84,0.15625,81.3314208984
85,0.15625,81.3314208984
86,0.15625,81.3314208984
87,0.15625,81.3314208984
88,0.15625,81.3314208984
89,0.15625,81.3314208984
90,0.15625,76.5112380981
91,0.15625,76.5112380981
92,0.15625,76.5112380981
93,0.15625,76.5112380981
94,0.15625,76.5112380981
95,0.15625,76.5112380981
96,0.15625,76.5112380981
97,0.15625,76.5112380981
98,0.15625,76.5112380981
99,0.15625,76.5112380981
100,0.125,82.8402633667
101,0.125,82.8402633667
102,0.125,82.8402633667
103,0.125,82.8402633667
104,0.125,82.8402633667
105,0.125,82.8402633667
106,0.125,82.8402633667
107,0.125,82.8402633667
108,0.125,82.8402633667
109,0.125,82.8402633667
110,0.1640625,70.3970108032
111,0.1640625,70.3970108032
112,0.1640625,70.3970108032
113,0.1640625,70.3970108032
114,0.1640625,70.3970108032
115,0.1640625,70.3970108032
116,0.1640625,70.3970108032
117,0.1640625,70.3970108032
118,0.1640625,70.3970108032
119,0.1640625,70.3970108032
120,0.1171875,72.1002197266
121,0.1171875,72.1002197266
122,0.1171875,72.1002197266
123,0.1171875,72.1002197266
124,0.1171875,72.1002197266
125,0.1171875,72.1002197266
126,0.1171875,72.1002197266
127,0.1171875,72.1002197266
128,0.1171875,72.1002197266
129,0.1171875,72.1002197266
130,0.2109375,64.8040008545
131,0.2109375,64.8040008545
132,0.2109375,64.8040008545
133,0.2109375,64.8040008545
134,0.2109375,64.8040008545
135,0.2109375,64.8040008545
136,0.2109375,64.8040008545
137,0.2109375,64.8040008545
138,0.2109375,64.8040008545
139,0.2109375,64.8040008545
140,0.1796875,69.3616027832
141,0.1796875,69.3616027832
142,0.1796875,69.3616027832
143,0.1796875,69.3616027832
144,0.1796875,69.3616027832
145,0.1796875,69.3616027832
146,0.1796875,69.3616027832
147,0.1796875,69.3616027832
148,0.1796875,69.3616027832
149,0.1796875,69.3616027832
150,0.2265625,56.8480148315
151,0.2265625,56.8480148315
152,0.2265625,56.8480148315
153,0.2265625,56.8480148315
154,0.2265625,56.8480148315
155,0.2265625,56.8480148315
156,0.2265625,56.8480148315
157,0.2265625,56.8480148315
158,0.2265625,56.8480148315
159,0.2265625,56.8480148315
160,0.3359375,54.9041595459
161,0.3359375,54.9041595459
162,0.3359375,54.9041595459
163,0.3359375,54.9041595459
164,0.3359375,54.9041595459
165,0.3359375,54.9041595459
166,0.3359375,54.9041595459
167,0.3359375,54.9041595459
168,0.3359375,54.9041595459
169,0.3359375,54.9041595459
170,0.2421875,61.9983215332
171,0.2421875,61.9983215332
172,0.2421875,61.9983215332
